toxidrome,smiles,model
Cholinergic,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(C[C@H]3C(=O)C[C@]12C)=CC[C@@H]1N=C(OC[C@@]41C)C(C)(C)C)N(C)C,pIC50_AChE_Cow
Cholinergic,C[N+](c1ccccc1)=c1ccn(Cc2cccc(Cn3ccc(cc3)=[N+](C)c3ccccc3)c2)cc1,pIC50_AChE_Cow
Cholinergic,O=C1N(CCCCCCCCNc2c3ccccc3nc3ccccc23)C(=O)c2ccccc12,pIC50_AChE_Cow
Cholinergic,C(c1cccc(Cn2ccc(cc2)=[N+]2CCCCC2)c1)n1ccc(cc1)=[N+]1CCCCC1,pIC50_AChE_Cow
Cholinergic,COc1cc2cc(C(=O)OCCCN(C)Cc3ccccc3)c(=O)oc2cc1OC,pIC50_AChE_Cow
Cholinergic,CCCCCCCCOC[n+]1ccn(C)c1CN=O,pIC50_AChE_Cow
Cholinergic,C(c1cccc(c1)-c1cccc(C[N+]23CCC(CC2)CC3)c1)[N+]12CCC(CC1)CC2,pIC50_AChE_Cow
Cholinergic,C[C@@H]1C[C@@H]2N(C)CCCC2=C(C[C@H]2CCC[C@H](CC3=C4CCCN([C@H]4C[C@@H](C)C3)C(C)=O)N2)C1,pIC50_AChE_Cow
Cholinergic,C(CCc1ccc(Cn2ccc(cc2)=[N+]2CCCC2)cc1)Cc1ccc(Cn2ccc(cc2)=[N+]2CCCC2)cc1,pIC50_AChE_Cow
Cholinergic,CC(C)C1=CC2CC(C1)c1c(C2)nc2ccccc2c1N,pIC50_AChE_Cow
Cholinergic,C[N+](C)(C)CCOC(=O)Sc1ccccc1,pIC50_AChE_Cow
Cholinergic,CCCCSC(=O)OCC[N+](C)(C)C,pIC50_AChE_Cow
Cholinergic,CCc1ccc(SC(=O)OCC[N+](C)(C)C)cc1,pIC50_AChE_Cow
Cholinergic,CCC(C)(C)SC(=O)OCC[N+](C)(C)C,pIC50_AChE_Cow
Cholinergic,CC(C)CCSC(=O)OCC[N+](C)(C)C,pIC50_AChE_Cow
Cholinergic,CCc1ccccc1SC(=O)OCC[N+](C)(C)C,pIC50_AChE_Cow
Cholinergic,CCCCCCCSC(=O)OCC[N+](C)(C)C,pIC50_AChE_Cow
Cholinergic,CCCCCSC(=O)OCC[N+](C)(C)C,pIC50_AChE_Cow
Cholinergic,Nc1c2CCCCc2nc2nc(N3CCCCC3)c(cc12)C#N,pIC50_AChE_Cow
Cholinergic,CCOc1nc2nc3CCCCc3c(N)c2cc1C#N,pIC50_AChE_Cow
Cholinergic,Clc1cc(Cl)c2c(NCCCCCCCCCCNC(=O)c3cc(=O)c4ccccc4o3)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,COc1cc2CC(CNCCCCCCNc3c4CCCCc4nc4ccccc34)C(=O)c2cc1OC,pIC50_AChE_Cow
Cholinergic,Cc1ccc2ccc(CNCCCCCCCCCNc3c4CCCCc4nc4ccccc34)c(O)c2n1,pIC50_AChE_Cow
Cholinergic,Oc1c(CNCCCCCCCCCCNc2c3CCCCc3nc3ccccc23)cc(Cl)c2cccnc12,pIC50_AChE_Cow
Cholinergic,CN(C)c1nc2nc3CCCCc3c(N)c2cc1C#N,pIC50_AChE_Cow
Cholinergic,C(CCc1ccc(Cn2ccc(cc2)=[NH+]C2CCCCC2)cc1)Cc1ccc(Cn2ccc(cc2)=[NH+]C2CCCCC2)cc1,pIC50_AChE_Cow
Cholinergic,O=C(NCCCCCCCNc1c2CCCCc2nc2ccccc12)c1cc(=O)c2ccccc2o1,pIC50_AChE_Cow
Cholinergic,COc1cc(OC)c2c(c1)oc(cc2=O)C(=O)NCCCCCCCCCCNc1c2CCCCc2nc2ccccc12,pIC50_AChE_Cow
Cholinergic,Cn1cc(C(=O)NCCCCCCCNc2c3CCCCc3nc3cc(Cl)ccc23)c2ccccc12,pIC50_AChE_Cow
Cholinergic,Clc1ccc(cc1)-c1nc2ccc(cc2c2OCCCc12)C(=O)NCCCCCCCCNc1c2CCCCc2nc2cc(Cl)ccc12,pIC50_AChE_Cow
Cholinergic,Clc1ccc(cc1)-c1nc2ccc(cc2c2OCCCc12)C(=O)NCCCCCCCNc1c2CCCCc2nc2cc(Cl)ccc12,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCNC(=O)CN3C(=O)c4ccccc4C3=O)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,Oc1cc(O)c2c(c1)oc(cc2=O)C(=O)NCCCCCCCCCCNc1c2CCCCc2nc2cc(Cl)ccc12,pIC50_AChE_Cow
Cholinergic,COc1cc2CC(CC3CCN(CCNc4c5CCCCc5nc5cc(Cl)ccc45)CC3)Cc2cc1OC,pIC50_AChE_Cow
Cholinergic,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCNC(=O)OCCc3c[nH]c4ccccc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,CCC1=C[C@H]2C[C@@H](C1)c1c(C2)[nH+]c2cc(Cl)ccc2c1N,pIC50_AChE_Cow
Cholinergic,CC1CCC2CC(Cc3nc4ccccc4c(N)c23)C1,pIC50_AChE_Cow
Cholinergic,CCC1CCC2CC(Cc3nc4ccccc4c(N)c23)C1,pIC50_AChE_Cow
Cholinergic,CC1=C[C@H]2C[C@@H](C1)c1c(C2)[nH+]c2cc(Cl)ccc2c1N,pIC50_AChE_Cow
Cholinergic,O=C(CCCCCCNc1c2CCCCc2nc2ccccc12)NCCc1c[nH]c2ccccc12,pIC50_AChE_Cow
Cholinergic,Cc1c(C)c(=O)oc2cc(OCCCCOc3cc(O)cc(c3)[N+](C)(C)C)ccc12,pIC50_AChE_Cow
Cholinergic,COc1cc2CC(CC3CCN(CCCNc4c5CCCCc5nc5cc(Cl)ccc45)CC3)Cc2cc1OC,pIC50_AChE_Cow
Cholinergic,COc1cc2CC(CC3CCN(CCCNc4c5CCCCc5nc5ccccc45)CC3)Cc2cc1OC,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCNC(=O)CCc3c[nH]c4ccc(cc34)C#N)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCNC(=O)OCCc3c[nH]c4ccccc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCCNC(=O)Cc3c[nH]c4ccc(Br)cc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,COc1cc2CC(CC3CCN(CCNc4c5CCCCc5nc5cc(Cl)ccc45)CC3)C(=O)c2cc1OC,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCCCNC(=O)CCc3c[nH]c4ccccc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCNC(=O)CCCc3c[nH]c4ccccc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,C[N+](C)(C)c1cc(O)cc(OCCCOc2cc(O)cc(c2)[N+](C)(C)C)c1,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCNC(=O)CCCc3c[nH]c4ccccc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,COc1cc2CC(CC3CCN(CCCNc4c5CCCCc5nc5ccccc45)CC3)C(=O)c2cc1OC,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCC(=O)NCCc3c[nH]c4ccccc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCCNC(=O)Cc3c[nH]c4ccccc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,C[N+](C)(C)c1cc(O)cc(OCCCCOc2cc(O)cc(c2)[N+](C)(C)C)c1,pIC50_AChE_Cow
Cholinergic,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,pIC50_AChE_Cow
Cholinergic,COc1cc2CC(CC3CCN(CCCNc4c5CCCCc5nc5cc(Cl)ccc45)CC3)C(=O)c2cc1OC,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCCNC(=O)CCc3c[nH]c4ccccc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,Clc1ccc2c(NCCCCCCNC(=O)CCc3c[nH]c4ccccc34)c3CCCCc3nc2c1,pIC50_AChE_Cow
Cholinergic,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,pIC50_AChE_eel
Cholinergic,CN(C)c1ccc(CC(=O)NCCCCCCCCCCNC23CC4CC(CC(C4)C2)C3)cc1,pIC50_AChE_eel
Cholinergic,Cn1cc[n+](COCC(C)(C)C)c1CN=O,pIC50_AChE_eel
Cholinergic,COC(=O)c1cc2c(N)c3CCCCc3nc2nc1C,pIC50_AChE_eel
Cholinergic,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,pIC50_AChE_eel
Cholinergic,CCOC(=O)C1=C(C)Oc2nc3CCCCc3c(N)c2C1c1ccc(OC)cc1,pIC50_AChE_eel
Cholinergic,CCOC(=O)c1c(C)nc2nc3CCCCc3c(N)c2c1-c1ccccc1,pIC50_AChE_eel
Cholinergic,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,pIC50_AChE_eel
Cholinergic,C[N+](C)(CC=C)c1ccc(CCC(=O)CCc2ccc(cc2)[N+](C)(C)CC=C)cc1,pIC50_AChE_eel
Cholinergic,CC(C)C1=N[C@H]2CC=C3C[C@@H]4[C@@H](CC[C@H]3[C@]2(C)CO1)[C@]1(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]1(C)CC4=O,pIC50_AChE_eel
Cholinergic,C\C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@@]1(N)CC(C)=C2,pIC50_AChE_eel
Cholinergic,CC[C@H](C)C1=N[C@H]2CC=C3C[C@@H]4[C@@H](CC[C@H]3[C@]2(C)CN1)[C@]1(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]1(C)CC4=O,pIC50_AChE_eel
Cholinergic,Nc1c2CCCCc2nc2ccccc12,pIC50_AChE_eel
Cholinergic,CC1=CC2CC(C1)c1c(C2)nc2cc(Cl)ccc2c1N,pIC50_AChE_eel
Cholinergic,CC[C@H](C)C1=N[C@H]2CC[C@]34C[C@@]33[C@@H](CC[C@H]4[C@]2(C)CN1)[C@]1(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]1(C)CC3=O,pIC50_AChE_eel
Cholinergic,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,pIC50_AChE_eel
Cholinergic,Cn1cc[n+](COCc2ccccc2)c1CN=O,pIC50_AChE_eel
Cholinergic,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,pIC50_AChE_eel
Cholinergic,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(C[C@H]3C(=O)C[C@]12C)=CC[C@@H]1N=C(C)OC[C@@]41C)N(C)C,pIC50_AChE_eel
Cholinergic,CCOC(=O)c1cc2c(N)c3CCCCc3nc2nc1C,pIC50_AChE_eel
Cholinergic,CNC(=O)Oc1cccc2ccccc12,pIC50_AChE_eel
Cholinergic,COc1nc2nc3CCCCc3c(N)c2c(-c2ccccc2)c1C#N,pIC50_AChE_eel
Cholinergic,COc1nc2nc3CCN(Cc4ccccc4)Cc3c(N)c2cc1C#N,pIC50_AChE_eel
Cholinergic,Nc1c2CCCCc2nc2cc(Cl)ccc12,pIC50_AChE_eel
Cholinergic,CC(C)OC[n+]1ccn(C)c1CN=O,pIC50_AChE_eel
Cholinergic,CN(C)c1nc2nc3CCCCc3c(N)c2c(-c2ccccc2)c1C#N,pIC50_AChE_eel
Cholinergic,CCCCOC[n+]1ccn(C)c1CN=O,pIC50_AChE_eel
Cholinergic,Cn1cc[n+](COCc2cccc3ccccc23)c1CN=O,pIC50_AChE_eel
Cholinergic,COc1cc(cc(OC)c1OC)C1c2ccc(O)cc2Oc2nc3CCCCc3c(N)c12,pIC50_AChE_eel
Cholinergic,CCOC(=O)c1cc2c(N)c3CCCCCCc3nc2nc1C,pIC50_AChE_eel
Cholinergic,COC(=O)c1cc2c(N)c3CCCCCc3nc2nc1C,pIC50_AChE_eel
Cholinergic,CCOC(=O)c1cc2c(N)c3CCCc3nc2nc1C,pIC50_AChE_eel
Cholinergic,C[n+]1ccccc1CN=O,pIC50_AChE_eel
Cholinergic,CC(C)C1=N[C@H]2CC[C@]34C[C@@]33[C@@H](CC[C@H]4[C@]2(C)CN1)[C@]1(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]1(C)CC3=O,pIC50_AChE_eel
Cholinergic,CCOC(=O)c1cc2c(N)c3CCCCCc3nc2nc1C,pIC50_AChE_eel
Cholinergic,CCN(C)C(=O)Oc1ccc2CC[C@@H](NCC#C)c2c1,pIC50_AChE_eel
Cholinergic,Cn1cc[n+](COCCCc2ccccc2)c1CN=O,pIC50_AChE_eel
Cholinergic,COC(=O)c1cc2c(N)c3CCCCCCc3nc2nc1C,pIC50_AChE_eel
Cholinergic,CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(C[C@H]3C(=O)C[C@]12C)=CC[C@@H]1N=C(OC[C@@]41C)C(C)C,pIC50_AChE_eel
Cholinergic,CN(C)c1ccc(CC(=O)NCCCCCCCCCCCCNC23CC4CC(CC(C4)C2)C3)cc1,pIC50_AChE_eel
Cholinergic,CC(OC[n+]1ccn(C)c1CN=O)C(C)(C)C,pIC50_AChE_eel
Cholinergic,COc1nc2nc3CCCCc3c(N)c2cc1C#N,pIC50_AChE_eel
Cholinergic,Nc1c2CCCCc2nc2nc(N3CCCC3)c(cc12)C#N,pIC50_AChE_eel
Cholinergic,Nc1c2CCCCc2nc2nc(NCC#C)c(cc12)C#N,pIC50_AChE_eel
Cholinergic,COC[n+]1ccn(C)c1CN=O,pIC50_AChE_eel
Cholinergic,CC(C)C1=N[C@H]2CC=C3C[C@@H]4[C@@H](CC[C@H]3[C@]2(C)CO1)[C@]1(C)C[C@@H](OC(=O)C(C)(C)C)[C@H]([C@H](C)N(C)C)[C@@]1(C)CC4=O,pIC50_AChE_eel
Cholinergic,CC[C@H](C)C1=N[C@H]2CC=C3C[C@@H]4[C@@H](CC[C@H]3[C@]2(C)CO1)[C@]1(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]1(C)CC4=O,pIC50_AChE_eel
Cholinergic,NC(=O)c1cc[n+](COC[n+]2ccccc2CN=O)cc1,pIC50_AChE_eel
Cholinergic,C[N+](C)(C)c1cccc(O)c1,pIC50_AChE_eel
Cholinergic,COC(=O)c1cc2c(N)c3CCCc3nc2nc1C,pIC50_AChE_eel
Cholinergic,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(C[C@H]3C(=O)C[C@]12C)=CC[C@@H]1N=C(OC[C@@]41C)C(C)(C)C)N(C)C,pIC50_AChE_eel
Cholinergic,CCCCCCCCOC[n+]1ccn(C)c1CN=O,pIC50_AChE_eel
Cholinergic,Nc1c2CCCCc2nc2nc(N3CCCCC3)c(cc12)C#N,pIC50_AChE_eel
Cholinergic,CCOc1nc2nc3CCCCc3c(N)c2cc1C#N,pIC50_AChE_eel
Cholinergic,CN(C)c1nc2nc3CCCCc3c(N)c2cc1C#N,pIC50_AChE_eel
Cholinergic,CC(=O)NC(Cc1ccc(F)cc1)C(=O)Nc1ccccc1,pIC50_AChE_eel
Cholinergic,CCCN1Cc2cc3OCOc3cc2-c2cccc(CC)c12,pIC50_AChE_eel
Cholinergic,O=C(NN=C1CC(NC(C1)c1ccccc1)c1ccccc1)c1ccccc1,pIC50_AChE_eel
Cholinergic,COc1cc(=O)oc2cc(OCCCCCCN3CCN(CC(=O)Nc4c5CCCCc5nc5ccccc45)CC3)ccc12,pIC50_AChE_eel
Cholinergic,COC(=O)c1cc2c3ccccc3n(CCCN(C)CCN(C)CCCn3c4ccccc4c4cc(nc(C)c34)C(=O)OC)c2c(C)n1,pIC50_AChE_eel
Cholinergic,COc1ccc2CON(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,pIC50_AChE_eel
Cholinergic,CCN(CC)CCSC(N=O)c1nc(no1)C(C)(C)C,pIC50_AChE_eel
Cholinergic,[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC(=O)Nc1ccc(Cl)c(Cl)c1,pIC50_AChE_eel
Cholinergic,O=C1Nc2cc(cc3cccc1c23)S(=O)(=O)Nc1ccc(Oc2ccccc2)cc1,pIC50_AChE_eel
Cholinergic,CNC(=O)Oc1ccc2N(C)C3N(Cc4ccccc4)CC[C@@]3(C)c2c1,pIC50_AChE_eel
Cholinergic,COc1ccc(CC\[NH+]=c2/c(OC)ccc3cc4-c5cc6OCOc6cc5CCn4cc23)cc1,pIC50_AChE_eel
Cholinergic,CCCCN1CCC(CC1)Oc1ccc2c(C)c(C)c(=O)oc2c1,pIC50_AChE_eel
Cholinergic,O=C1CN(C(=O)CN1S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1,pIC50_AChE_eel
Cholinergic,COc1cc(\C=C2/Oc3cc(OCCCN(C)C)ccc3C2=O)cc(OC)c1OC,pIC50_AChE_eel
Cholinergic,C[C@H]1CC[C@H]2[C@H](C)[C@@H]3CC[C@H]4[C@@H]5CC(=O)[C@H]6C[C@H](CC[C@]6(C)[C@H]5C[C@H]4[C@@H]3CN2C1)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,pIC50_AChE_eel
Cholinergic,CC(C)c1ccc(C)cc1OC(=O)Nc1ccc(Br)cc1,pIC50_AChE_eel
Cholinergic,CC(C)c1ccc(C)cc1OC(=O)Nc1ccc(cc1)C(F)(F)F,pIC50_AChE_eel
Cholinergic,OCCCCNc1cc(nc2ccccc12)-c1ccccc1,pIC50_AChE_eel
Cholinergic,Cc1cc(=O)oc2c1ccc1oc(=N)c(cc21)C(=O)N1CCCC1,pIC50_AChE_eel
Cholinergic,CC(=O)NC(Cc1ccc(F)cc1)C(=O)Oc1ccccc1,pIC50_AChE_eel
Cholinergic,Clc1ccc(Cn2cc(CNc3c4CCCCc4nc4cc(Cl)ccc34)nn2)cc1,pIC50_AChE_eel
Cholinergic,Clc1ccc(cc1)N1CCN(CC1)C(=O)c1cc2ccccc2oc1=O,pIC50_AChE_eel
Cholinergic,O=C(COc1ccc2ccc(=O)oc2c1)N1CCC(Cc2ccccc2)CC1,pIC50_AChE_eel
Cholinergic,COc1cc(O)c2c(c1)oc(cc2=O)C(=O)NCCCN(C)Cc1ccccc1OC,pIC50_AChE_eel
Cholinergic,OC1=C(CCC\C1=C/c1ccc(Cl)c(Cl)c1)C(=O)c1ccccc1,pIC50_AChE_eel
Cholinergic,CCOC(=O)C1=C(C)Oc2nc3CCCCCc3c(N)c2C1c1cc2ccc(OC)cc2nc1Cl,pIC50_AChE_eel
Cholinergic,C(Nc1ccnc(n1)N1CCCC1)c1ccccc1,pIC50_AChE_eel
Cholinergic,COc1cc(\C=N\NC(=O)c2ccc(COc3cccc(Cl)c3)o2)cc(Br)c1O,pIC50_AChE_eel
Cholinergic,CC1=C[C@@H]2C[C@H](C1)c1c(C2)nc2cc(Cl)ccc2c1NCCCCCCCCCNC(=O)c1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,pIC50_AChE_eel
Cholinergic,COc1ccc(CNCCCCN2CCN(CC(c3ccccc3)c3ccccc3)CC2)cc1OC,pIC50_AChE_eel
Cholinergic,COc1ccc(cc1)-c1nc(cc2c3ccccc3[nH]c12)C(=O)NCCCCCCNc1c2CCCCc2nc2ccccc12,pIC50_AChE_eel
Cholinergic,Cc1ccc(cc1)C1c2c(Oc3cc4CCCCc4c(N)c13)[nH]nc2-c1ccccc1,pIC50_AChE_eel
Cholinergic,CCN(CCCCNC(=O)COc1ccc(cc1)-c1cc(=O)c2c(OC)c(OC)c(OC)cc2o1)Cc1ccccc1OC,pIC50_AChE_eel
Cholinergic,COc1cc2CCn3cc4cc(OC)c(=[OH+])cc4cc3-c2cc1OC,pIC50_AChE_eel
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCCNC(=O)c1cc2ccccc2[nH]1,pIC50_AChE_eel
Cholinergic,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCCC(C)(C)C)c2c1,pIC50_AChE_eel
Cholinergic,CC(C)=CCC\C(=C\CC\C(C)=C\CCC1(C)Oc2c(C)cc(O)cc2C=C1)C(O)=O,pIC50_AChE_eel
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCCCCCSc1ccccc1,pIC50_AChE_eel
Cholinergic,C1Cc2c(CN1)[nH]c1ccccc21,pIC50_AChE_eel
Cholinergic,C(N1CCCCC1)c1ccc(cc1)-c1nc2ccccc2o1,pIC50_AChE_eel
Cholinergic,CC(=O)NC(Cc1ccc(F)cc1)C(=O)Nc1ccc(Cl)cc1,pIC50_AChE_eel
Cholinergic,CC1CCN(CC1)C(=O)c1cc2ccccc2oc1=O,pIC50_AChE_eel
Cholinergic,COc1cc(ccc1Nc1nc(cs1)-c1cc(Cl)ccc1Cl)-c1ccc(Nc2nc(cs2)-c2cc(Cl)ccc2Cl)c(OC)c1,pIC50_AChE_eel
Cholinergic,OC1=C(CCC\C1=C/c1cccc(F)c1)C(=O)c1ccccc1,pIC50_AChE_eel
Cholinergic,CCN(CCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1N(C)C,pIC50_AChE_eel
Cholinergic,CN(C)C(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,pIC50_AChE_eel
Cholinergic,Ic1ccc(cc1)N(Cc1ccccc1)C(=O)\C=C\C(=O)N(Cc1ccccc1)c1ccc(I)cc1,pIC50_AChE_eel
Cholinergic,NCc1ccc(cc1)-c1nc2ccc(Cl)cc2c2NCCCc12,pIC50_AChE_eel
Cholinergic,Cc1c(C)c(=O)oc2cc(OC3CCN(Cc4ccc(cc4)C#N)CC3)ccc12,pIC50_AChE_eel
Cholinergic,CCN(CCCNc1c2CCCCc2nc2ccccc12)CCC(=O)Nc1nc(cs1)-c1ccc(OC)cc1,pIC50_AChE_eel
Cholinergic,Fc1cccc(c1)C(=O)NCCCCNc1c2CCCCc2nc2ccccc12,pIC50_AChE_eel
Cholinergic,COc1cc(CNCCN2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,pIC50_AChE_eel
Cholinergic,CCOC(=O)c1cnc2c(F)cccc2c1N1CCN(CC1)c1cc(C)nc2ncnn12,pIC50_AChE_eel
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCCCOc1ccccc1,pIC50_AChE_eel
Cholinergic,C(CC1CCN(Cc2ccccc2)CC1)Nc1ccc(nn1)-c1cccs1,pIC50_AChE_eel
Cholinergic,Clc1cccc(NC(=O)Nc2nc(cs2)-c2cc3ccccc3o2)c1,pIC50_AChE_eel
Cholinergic,COc1cc2CC[n+]3cc4c(OC)c(O)ccc4cc3-c2cc1OC,pIC50_AChE_eel
Cholinergic,O=c1cc(-c2ccccc2)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1,pIC50_AChE_eel
Cholinergic,Oc1cc(OCCN2CCCCC2)cc2oc3cc(OCCN4CCCCC4)ccc3c(=O)c12,pIC50_AChE_eel
Cholinergic,Cc1ccc(cc1)-c1c2SC(Cc2c(C#N)c(N)c1C#N)c1ccccc1,pIC50_AChE_eel
Cholinergic,CCOP(=O)(OCC)OC(CCC#N)c1ccc(C)cc1,pIC50_AChE_eel
Cholinergic,COc1cc(OC)cc(\C=C\c2ccc(OCC(=O)NCCCCN(C)Cc3ccccc3)cc2)c1,pIC50_AChE_eel
Cholinergic,COc1cc(ccc1O)C(=O)C(CCC1CCN(Cc2cccc(C)c2)CC1)C(C)=O,pIC50_AChE_eel
Cholinergic,Oc1ccccc1\C=C\c1cc(O)c(F)c(O)c1,pIC50_AChE_eel
Cholinergic,O=C1CCc2ccc(OCCCN3CCN(CC3)c3ccccn3)cc2N1,pIC50_AChE_eel
Cholinergic,COc1ccccc1CN(CCCCCN1C(=O)c2ccccc2C1=O)CC#C,pIC50_AChE_eel
Cholinergic,COC(=O)c1cc2c3ccccc3n(CCCCN(C)CCN(C)CCCCn3c4ccccc4c4cc(nc(C)c34)C(=O)OC)c2c(C)n1,pIC50_AChE_eel
Cholinergic,CCN(CC)CCCCCCOc1ccc(CN(CC)CC)cc1,pIC50_AChE_eel
Cholinergic,BrC1=CC2C(OC=C(\C=C3/COc4ccccc4C3=O)C2=O)C=C1,pIC50_AChE_eel
Cholinergic,CC(=O)c1ccc(OCCCN2CCN(Cc3ccccc3)CC2)cc1O,pIC50_AChE_eel
Cholinergic,O=C(CCCCCNc1c2CCCCc2nc2ccccc12)NCCCc1nc2ccccc2s1,pIC50_AChE_eel
Cholinergic,CN(C)CC(=O)Nc1ccc-2c(c1)C(=O)c1cccc3ccnc-2c13,pIC50_AChE_eel
Cholinergic,Cl.Cc1c(C)c(=O)oc2cc(OCC3CCN(Cc4ccc(Cl)cc4)CC3)ccc12,pIC50_AChE_eel
Cholinergic,CCCc1n[nH]c2Oc3nc4CCCCc4c(N)c3C(c12)c1ccc(cc1)C#N,pIC50_AChE_eel
Cholinergic,Cc1c(OCCCN2CCCC2)ccc2c1oc(cc2=O)-c1ccccc1,pIC50_AChE_eel
Cholinergic,CC(C)OC(=O)N[C@@H](C(C)C)C(=O)N[C@H](C)c1nc2ccc(F)cc2s1,pIC50_AChE_eel
Cholinergic,CCCC\N=c1/n2CCCc2nc2ccccc12,pIC50_AChE_eel
Cholinergic,COc1cccc(\C=C2/COC\C(=C/c3cccc(OC)c3Cl)C2=O)c1Cl,pIC50_AChE_eel
Cholinergic,COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(Cl)c4)CC3)c2c1,pIC50_AChE_eel
Cholinergic,COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(C)c4)CC3)c2c1,pIC50_AChE_eel
Cholinergic,Clc1nc(N2CCCCC2)c(cc1C#N)C#N,pIC50_AChE_eel
Cholinergic,O=C(N\N=C1/C(=O)Nc2ccccc12)c1ccc(Nc2nc(cs2)-c2ccccc2)cc1,pIC50_AChE_eel
Cholinergic,CC(=O)c1ccc(OCCCCCCCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O,pIC50_AChE_eel
Cholinergic,COc1cc2CCNC(Cc3ccc(OCCCCCCN4CCCCC4C)cc3)c2cc1OC,pIC50_AChE_eel
Cholinergic,COc1ccc(CC(=O)Nc2ncc(s2)-c2ccc(OCCCCN3CCCCC3)cc2)cc1OC,pIC50_AChE_eel
Cholinergic,Cl.CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1,pIC50_AChE_eel
Cholinergic,CN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1,pIC50_AChE_eel
Cholinergic,CN(C)c1ccc(cc1)-c1cc(=O)c2ccc(OCC(=O)NCCCCCCCCNc3c4CCCCc4nc4ccccc34)cc2o1,pIC50_AChE_eel
